,id,name,releaseDate,type,currentLowestPrice,currency,availability,price,seller,url
85,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,11.62,HRK Game,https://www.hrkgame.com/en/randomkeyshop/set_currency/
86,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,11.98,G2A,https://www.g2a.com/call-of-duty-4-modern-warfare-steam-key-global-i10000027945006
87,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,12.42,K4G.com,https://k4g.com/product/call-of-duty-4-modern-warfare-steam-global-cd-key-D847AC14
88,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,13.9,Wyrel.com,https://wyrel.com/en/buy-billig-call-of-duty-4-modern-warfare-pc-884
89,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,13.96,Kinguin,https://www.kinguin.net/category/68094/call-of-duty-4-modern-warfare-en-de-es-languages-only-steam-cd-key
90,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,14.14,G2Play,https://www.g2play.net/category/68094/call-of-duty-4-modern-warfare-en-de-es-languages-only-steam-cd-key
91,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,14.21,Kinguin,https://www.kinguin.net/category/49735/call-of-duty-4-modern-warfare-steam-cd-key-mac-os-x
92,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,14.22,GAMIVO,https://www.gamivo.com/product/call-of-duty-4-modern-warfare-mac-edition
93,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,14.38,G2Play,https://www.g2play.net/category/49735/call-of-duty-4-modern-warfare-steam-cd-key-mac-os-x
94,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,15.99,Gamesplanet US,https://us.gamesplanet.com/game/call-of-duty-4-modern-warfare-steam-key--1340-1
95,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,16.02,Eneba,https://www.eneba.com/steam-call-of-duty-4-modern-warfare-mac-os-steam-key-global
96,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,16.03,Gamesplanet FR,https://fr.gamesplanet.com/game/call-of-duty-4-modern-warfare-steam-key--1340-1
97,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,16.03,Gamesplanet DE,https://de.gamesplanet.com/game/call-of-duty-4-modern-warfare-steam-key--1340-1
98,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,16.63,Wyrel.com,https://wyrel.com/en/buy-cheap-call-of-duty-modern-warfare-4-pc-27946
99,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,18.88,Gamesplanet UK,https://uk.gamesplanet.com/game/call-of-duty-4-modern-warfare-steam-key--1340-1
100,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,19.09,G2A,https://www.g2a.com/call-of-duty-4-modern-warfare-steam-key-mac-global-i10000027945009
101,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,19.99,Steam,https://store.steampowered.com/app/7940/
102,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,19.99,Noctre,https://www.noctre.com/product/SMASP2062/call-of-duty-4-modern-warfare
103,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,19.99,GamersGate,https://www.gamersgate.com/product/call-of-duty-4-modern-warfaretm-mac/
104,call-of-duty-4-modern-warfare,Call of Duty 4: Modern Warfare,2007-11-12,game,6.99,USD,OnlineOnly,28.27,Kinguin,https://www.kinguin.net/category/5216/call-of-duty-4-modern-warfare-steam-gift
